"track_name","track_artist","track_popularity","danceability","energy","speechiness","valence"
"Truth (Dabin Remix)","Tristam",0,45,75,3,18
"Hero (feat. Elizaveta)","Pegboard Nerds",2,44,92,6,9
"Hey Baby (Drop It to the Floor)","Pitbull",64,60,91,9,76
"We Could Be Beautiful","Wrabel",50,70,64,3,38
"By Your Side","Jonas Blue",58,70,74,3,64
"Inside Out","The Chainsmokers",59,55,65,3,12
"Cold Water","Major Lazer",69,61,80,4,50
"Light It Up (feat. Nyla & Fuse ODG) [Remix]","Major Lazer",8,75,88,7,75
"Lean On (feat. MØ & DJ Snake)","Major Lazer",10,72,81,6,27
"Into You","Ariana Grande",79,62,73,11,37
"Faded","Alan Walker",20,59,65,3,17
"Sing Me to Sleep","Alan Walker",10,49,61,7,17
"Invitation (feat. Yade Lauren)","Yellow Claw",0,60,84,8,59
"Talk","DJ Snake",0,72,82,8,24
"Middle","DJ Snake",8,56,74,4,21
"Wanna Lose You","Borgeous",0,55,79,9,48
"Be Right There","Diplo",58,70,80,5,30
"Revolution","Diplo",58,63,72,5,31
"With You Tonight (Hasta El Amanecer)","Nicky Jam",0,78,59,4,56
"Working For It - Bonus Track","ZHU",62,78,72,5,50
"Treat You Better","Shawn Mendes",13,45,82,39,71
"i hate u, i love u (feat. olivia o'brien)","gnash",81,49,28,30,18
"Let Me Hold You (Turn Me On)","Cheat Codes",9,68,77,8,27
"Gold","Kiiara",61,60,41,34,41
"Toothbrush","DNCE",3,50,78,18,81
"Never Forget You","Zara Larsson",14,58,73,5,28
"Sex","Cheat Codes",7,51,69,17,21
"Summer","Marshmello",65,58,75,3,25
"Want U 2","Marshmello",50,71,94,4,73
"Home","Marshmello",52,56,88,4,69
"Care (feat. Madi)","R3HAB",43,55,83,10,19
"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",73,66,71,11,69
"Be As You Are - JordanXL Remix","Mike Posner",45,67,68,5,21
"Sober","DJ Snake",49,58,93,18,39
"Pigalle","DJ Snake",50,60,87,5,12
"The Half","DJ Snake",56,70,70,11,44
"Oh Me Oh My","DJ Snake",53,67,65,6,4
"4 Life","DJ Snake",45,55,58,4,24
"Here Comes The Night","DJ Snake",53,55,78,5,21
"Travesuras","Nicky Jam",68,77,79,8,87
"3 Strikes","Terror Jr",0,78,40,5,66
"We'll Be Coming Back (feat. Example)","Calvin Harris",63,60,95,9,57
"Final Song","MØ",71,70,67,3,24
"Alarm","Anne-Marie",65,76,59,23,81
"Little Do You Know","Alex & Sierra",79,50,29,3,37
"Perfect Strangers","Jonas Blue",64,73,82,5,71
"Body Say","Demi Lovato",63,63,74,4,26
"Hymn for the Weekend - Seeb Remix","Coldplay",71,56,85,5,43
"You & Me","Marc E. Bassy",3,69,64,19,62
"Send My Love (To Your New Lover)","Adele",60,69,52,10,56
"Somewhere New (feat. M-22) - Radio Edit","Klingande",47,67,65,5,29
"Whole Heart","Gryffin",61,50,65,7,19
"Keep Up","Felix Cartal",35,64,86,7,44
"Better","Meghan Trainor",12,52,77,29,68
"Starboy","The Weeknd",7,68,59,28,50
"All We Know","The Chainsmokers",70,66,59,3,30
"The Greatest","Sia",14,67,72,27,74
"Please Don't Go","Joel Adams",76,51,77,6,24
"Mercy","Shawn Mendes",18,57,69,9,40
"Don't Wanna Know","Maroon 5",11,78,63,8,44
"Say So","Terror Jr",18,73,61,6,28
"Come First","Terror Jr",37,89,20,24,34
"Freal Luv (feat. Chanyeol & Tinashe)","Far East Movement",35,64,81,7,52
"Bad Things - With Camila Cabello","Machine Gun Kelly",6,67,69,13,24
"WILD - Young Bombs Remix","Troye Sivan",0,52,83,3,35
"Sexual","NEIKED",51,79,57,8,81
"Savannah","Diviners",58,65,78,4,39
"Setting Fires","The Chainsmokers",53,63,72,4,56
"Inside the Lines (feat. Casso)","Mike Perry",48,56,80,3,40
"Love Like We Used To","Captain Cuts",42,70,84,6,34
"Love & War","Yellow Claw",0,58,91,5,54
"Scars To Your Beautiful - NOTD Remix","Alessia Cara",39,68,80,4,18
"Take It Off","Lil Jon",44,71,85,4,27
"Puzzles - Radio Edit","Lenx & Denx",0,57,84,4,27
"All Time Low","Jon Bellion",56,67,39,26,53
"Shed a Light","Robin Schulz",65,48,79,10,58
"Hey Baby (feat. Debs's Daughter)","Dimitri Vegas & Like Mike",41,66,88,8,83
"Trust Nobody","Cashmere Cat",2,60,65,16,73
"I Got You","Bebe Rexha",62,61,89,5,32
"I Feel Fly","Simon Green",16,73,71,4,41
"Light","San Holo",5,57,75,6,42
"All Night","The Vamps",4,56,77,3,36
"Grow Up - Martin Jensen Remix","Olly Murs",45,75,71,4,56
"Sign","DEAMN",0,70,90,3,47
"Give Me Your Love","DEAMN",1,71,83,3,39
"Paris","The Chainsmokers",75,65,64,3,25
"Easy Go","Grandtheft",47,68,92,8,57
"Say You Won't Let Go","James Arthur",85,36,56,6,49
"Sunshine - Extended Mix","diMaro",10,72,72,9,64
"Run Up","Major Lazer",10,80,74,7,67
"Back to Beautiful","Sofia Carson",61,60,70,5,56
"Payback","Dimitri Vangelis & Wyman",1,63,83,6,32
"Faith - Radio Edit","Blasterjaxx",41,67,69,4,64
"Trumpsta - Djuro Remix","Contiez",47,97,59,24,20
"Wizard - Radio Edit","Martin Garrix",1,56,92,5,8
"Gypsy Drop - Radio Edit","Filip Jenven",38,80,96,9,42
"Bad (feat. Vassy) - Radio Edit","David Guetta",64,61,97,9,41
"Turn Down for What","DJ Snake",72,82,80,16,8
"Everybody Is in the Place - Original Mix","Hardwell",13,67,97,8,13
"Animals - Original Mix","Martin Garrix",5,67,87,4,4
"Howl At The Moon - Radio Edit","Stadiumx",0,51,93,10,18
"Red Lights","Tiësto",5,65,83,4,55
"The Buzz - Original Mix Edit","New World Sound",0,78,89,7,45
"Aye","New World Sound",0,77,84,5,17
"Catch - Radio Edit","Will Sparks",34,53,66,44,59
"Come Back Down","TJR",0,71,94,6,18
"Freaks","Timmy Trumpet",28,90,92,8,74
"Turn It Up","Dimitri Vegas & Like Mike",0,45,94,11,31
"Bigfoot - Original Mix","W&W",47,66,89,7,16
"Save My Night - BlasterJaxx Remix","Armin van Buuren",16,69,91,5,16
"Flashing Lights","Laidback Luke",0,72,96,5,31
"Metropolis","David Guetta",40,69,98,13,36
"Come On To Me (feat. Sean Paul)","Major Lazer",1,67,91,5,36
"Flashlight - Original Mix","R3HAB",1,70,95,5,27
"Scorpio","Denzal Park",0,70,78,5,38
"Bang - Tiësto Bootleg Radio Edit","3LAU",0,71,80,8,31
"Helicopter - Video Edit","Martin Garrix",2,58,96,4,16
"Rockin - Original Mix","DubVision",0,67,87,14,36
"Gunshot - Original Mix","John Christian",12,58,97,13,16
"Tremor - Synth Mix","DJ C Club",0,67,96,6,30
"Gloria (feat. Andy Reznik) - Extended Mix","PH Electro",0,83,91,10,79
"Echo - Original Mix","Blasterjaxx",1,75,70,4,23
"Jupiter - Radio Edit","East & Young",30,60,94,5,11
"Miraj - Original Mix","Sandro Silva",0,55,93,5,41
"What's Up Suckaz","TJR",0,76,94,5,19
"Bounce Generation - Original Mix","TJR",0,75,100,17,27
"Bouncer - Original Mix","Showtek",0,48,90,4,31
"Funky Vodka","TJR",32,82,89,6,78
"Can't You See - Original Mix","Shermanology",0,60,60,6,11
"Titan - Original Mix","Blasterjaxx",0,68,94,5,35
"Do It Again","Röyksopp",36,62,67,5,76
"Boy Oh Boy","Diplo",1,54,95,12,39
"Mi Mi Mi - Radio Edit","SEREBRO",0,92,81,5,94
"Molly","Cedric Gervais",9,64,93,12,40
"One Life - Original Mix","Sunnery James & Ryan Marciano",0,74,74,5,28
"Bantam","New World Sound",0,62,83,6,8
"Cube","New World Sound",0,78,96,7,3
"This Is Dirty - Original Mix","DVBBS",3,46,90,7,8
"Booyah - Original Mix","Showtek",1,74,95,13,52
"Selecta - Original Mix","Afrojack",0,89,69,10,41
"Puzzle","Quintino",0,67,89,5,4
"No Regular - Original Mix","TST",0,68,77,6,35
"Collide (D.O.D Remix) [feat. Collin MC Loughlin]","Laidback Luke",0,60,99,8,31
"ACIIID - Original Mix","Moguai",0,65,94,7,7
"Bazooka - Original Mix","Firebeatz",0,58,83,5,22
"Krack! - Original Mix","MOTi",0,76,90,17,16
"Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike) [Radio Edit]","Steve Aoki",0,58,95,22,43
"Tsunami - Blasterjaxx Remix","DVBBS",0,70,48,6,14
"Muppa - Reece Low Remix","Contiez",13,83,35,14,33
"I'm So Hot - Tonic Remix","J-Trick",23,84,91,8,71
"Make Some Noise","Chuckie",28,64,78,18,21
"Crackin - Martin Garrix Edit","Bassjackers",0,49,88,11,16
"Ping Pong","Armin van Buuren",41,57,95,6,58
"Trojan - Original Mix","Sidney Samson",0,76,68,5,3
"Barbaric (Radio Mix)","DJ Bam Bam",0,62,98,8,29
"King - Radio Edit","Ahzee",42,80,91,7,6
"Sasha Gray - Radio Edit","DJ Kuba",7,75,94,18,29
"Jump - Original Mix","Wolfpack",21,65,94,7,10
"Umami - Original Mix","Yves V",0,60,92,6,22
"Dynamite - Original Mix","Quintino",0,78,92,7,24
"Payback - Original Mix","Sandro Silva",12,26,98,5,23
"WTF!? - Original Mix","Zomboy",0,60,99,11,34
"Derp","Bassjackers",0,65,97,9,22
"Let's Get F*cked Up","MAKJ",42,74,93,8,7
"Shotgun - Quintino Remix","Yellow Claw",0,74,93,7,34
"So Get Up - Pelari Remix","Cosmic Gate",13,67,69,4,14
"Bootie in Your Face - No Rock Drop","Deorro",48,78,94,8,41
"Bazooka - 538 Turn Up The Beach 2014 Theme","Firebeatz",0,54,93,9,19
"You - Tom Staar Remix","Galantis",20,48,98,18,21
"The Illest - DEORRO Remix","Far East Movement",0,81,95,6,71
"Dechorro - Radio Edit","Deorro",0,77,92,14,41
"Wasted - Ummet Ozcan Remix","Tiësto",39,68,92,4,43
"Go Hard","Quintino",0,82,88,5,6
"Bigroom Blitz - Radio Mix","Scooter",38,71,91,3,44
"Raise Those Hands","R3HAB",0,68,94,16,9
"Rambo - Hardwell Edit","Deorro",41,67,95,5,6
"Blast Off - Radio Edit","David Guetta",20,66,99,18,13
"Snow White (Alive) - Radio Edit","Muttonheads",0,67,81,4,58
"Bombaclat - Original Mix","Firebeatz",0,62,73,13,19
"SMASH! - Original Mix Edit","Ummet Ozcan",0,73,98,4,21
"Soldiers - Original Mix","Mike Hawkins",0,47,94,3,19
"JLT (Just Like That) - Radio Edit","Sidney Housen",7,60,85,10,38
"Warzone - Radio Edit","Husman",5,42,53,4,32
"Alone","Armin van Buuren",45,55,86,4,38
"Show Me Love - Official Festival Mix Edit","Michael Mind Project",40,61,76,3,9
"Hit It! - Original Extended Mix","Sidney Housen",4,60,66,5,20
"Lovers on the Sun (feat. Sam Martin)","David Guetta",54,64,89,4,57
"Got it Like That - Edit","Syndicate Of L.A.W.",0,46,96,15,51
"Faded","Afrojack",0,62,92,4,64
"Rasputin - Radio Edit","Hard Rock Sofa",0,53,97,4,13
"Break Down The Doors - Danny Howard Remix","Erick Morillo",22,68,89,4,60
"Do It - Original Mix","Wheats",7,71,86,6,42
"Feel The Vibe","Axwell",36,63,85,5,82
"Pfau - Original Mix","Sasch BBC",2,75,86,5,12
"Your Soul - Original Mix","Gary Caos",13,73,68,5,66
"Chiral","NONDO",6,79,90,4,4
"Aftermath","Supacooks",21,81,85,6,30
"Wacomin","Kreature",11,77,84,8,33
"Come as You Are","V-Sag",15,74,68,4,17
"JACKIN' - Extended Mix","Antranig",6,79,73,6,24
"Double Vision - Original Mix","Prok & Fitch",13,76,97,5,86
"Let The Bass Kick (Original Mix) - TR414","Mr. Kavalicious",6,71,85,5,58
"In The Air - Axwell Edit","TV Rock",0,56,88,3,52
"Ursa Major - Pad One Rmx","Audio Storm",5,78,50,13,48
"One More Time","Daft Punk",74,61,70,13,48
"Get Get Down - Radio Edit","Paul Johnson",47,89,93,8,71
"Rumbero - Original Mix","Patrick M",0,80,87,6,37
"Your Love - Original Club Mix","Mark Knight",43,76,86,6,51
"Good Times","Sidney Charles",23,79,96,6,44
"Rite of Passage - Original Mix","Sunar",8,76,81,4,46
"Another Place - Radio Edit","Mischa Daniels",24,67,80,5,31
"Celsius - Mixed","Stefano Richetta",3,80,76,5,25
"Control","James Organ",4,76,88,7,46
"I Found U - Radio Edit","Axwell",2,65,97,7,26
"Jack Built","Animist",0,80,86,6,96
"Oh La La La","2 Eivissa",36,78,60,5,76
"Never Be","Pieter Ellis",4,81,90,6,54
"Yoohoo","Dusky",0,71,99,5,71
"Tears - Enamour Remix","Donatello",27,75,64,4,61
"Crash The Disco - Original Mix","Abel Ramos",0,79,85,6,10
"Stronger","Erick Morillo",0,68,78,5,27
"Live Your Life - Radio Edit","Erick Morillo",49,56,74,6,20
"Man With The Red Face - Radio Edit","Mark Knight",51,63,84,3,67
"Life Goes On (feat. Shawnee Taylor) - Life Goes On 2009","Erick Morillo",24,67,95,13,14
"Sunglasses At Night - Misha Klein Remix","Lissat",2,77,71,5,72
"Balance","Band&dos",6,81,94,5,84
"Good Vibes","Alberto Dimeo",5,81,96,5,27
"Bong","Deniz Koyu",39,46,100,16,35
"Dark Beat - Original Murk Mix Radio Edit","Oscar G & Ralph Falcon",34,93,77,6,48
"Devotion (feat. Shawnee Taylor) - Amine Edge & DANCE Remix","Erick Morillo",13,85,70,4,65
"Flawless - Radio Edit","The Ones",0,72,94,11,88
"The Music Sounds Better With You","Lush Life",0,73,42,37,34
"Universal Love - Nicola Veneziani Remix","Edward Maya",4,75,91,4,42
"Runnerpark - Jeremy Olander Remix","Dosem",32,71,59,5,54
"Superstylin'","Groove Armada",61,74,80,6,93
"808pm At The Beach","Fred Falke",1,69,87,7,36
"When We Face Reality - Khen Bronzed Re-Edit","Sahar Z",14,80,79,8,26
"You And I - Deadmau5 Remix","Medina",47,94,56,9,92
"Hoodlum","Traumer",31,77,49,7,56
"7 Eleven (2010 Re. Vision)","David Tort",15,83,90,9,53
"Lady 2012 - Jordi Tek Remix","Frank Cherryman",1,80,54,6,62
"Get Up Baby (Original Mix)","Tony C",0,80,93,6,56
"FIVEg","Dave Spoon",4,70,57,8,12
"Duel - Original Mix","Third Party",7,75,79,12,47
"Take That","Adrian Hour",4,82,68,26,6
"What the F**k - Funkagenda Remix","Fatboy Slim",32,54,68,10,10
"This Is The Groove","Robbie Rivera",8,63,96,5,57
"The Solution - Original Mix","CamelPhat",35,75,98,7,72
"The Travel (Alvaro Guerra & Kilian Dominguez Original Mix)","Intensa Music",4,80,88,5,66
"The Rub - Original Mix","Kurd Maverick",8,82,77,8,64
"Chaos Theory - Original Mix","Mark Knight",22,72,98,11,3
"Touched - Original Club Mix","EDX",32,69,94,7,52
"Artikel - TR463","Adrian Hour",7,39,78,6,62
"One Look - Axwell vs Dimitri Vegas & Like Mike Remix","David Tort",20,73,70,10,44
"Jeopardized - Original Mix","Sabb",35,80,92,4,36
"Don't Give Up","Chicane",44,64,72,4,53
"In My Soul","Robbie Rivera",18,57,99,5,27
"Cocoon - Erick Morillo & Harry Romero Remix","Erick Morillo",6,71,90,6,49
"Jack Yo Body","Harry Romero",12,65,98,5,69
"3AM - TR377","Eli Brown",33,66,95,7,78
"Freedom","David Guetta",38,46,80,10,6
"Watch The Sunrise - Radio Edit","Axwell",39,65,94,10,67
"Shake That Thing","Leventina",29,84,100,15,47
"The Cure & The Cause - Dennis Ferrer Remix","Fish Go Deep",49,77,75,6,97
"Khokana","Animal Picnic",31,72,65,6,9
"Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio","Eiffel 65",73,82,97,6,76
"Beg - Hot Since 82 Future Mix","Yousef",19,81,85,5,62
"Music Sounds Better With You","MoodBlast",33,84,66,6,62
"Giveme more - Original Mix","J. Nandez",1,80,74,5,34
"The Weekend - Radio Edit","Michael Gray",0,69,82,7,88
"Evil Ecstasy","Erick Morillo",16,71,84,4,56
"Speed Up (Original)","Funkerman",8,81,65,4,56
"How We Lookin' - Original Mix","Sonny Wharton",0,68,97,7,37
"Seek Bromance (Avicii Vocal Edit)","Tim Berg",0,51,79,4,51
"She Can't Stop This - Dub","Piet van Dongen",5,80,43,11,38
"Walking Away - Toscadisco Remix","The Egg",39,78,56,4,43
"Bring It Back","DJ Mes",13,80,96,6,37
"Noise","Denis Horvat",51,56,70,8,4
"Take Me Higher 2017 - Club Mix","Mischa Daniels",27,53,92,3,54
"Let's Get This Thing Started - Original Mix","Andy Mcgirr",0,72,86,8,44
"Downpipe - Original Club Mix","Mark Knight",35,72,83,6,22
"Evolution - Original Mix","Mike Traxx",1,58,98,30,22
"Questionary","Marcel Woods",0,82,88,16,20
"Morrysom","Piem",15,70,85,9,41
"Too Delirious","Oscar Barila",0,73,95,6,15
"Remember (Original Mix)","The Underdog Project",52,80,88,11,53
"Uplifted","Jozels",29,53,95,4,3
"Honey - Joe Goddard Remix Edit","Robyn",29,69,55,4,31
"See The End - Nora En Pure Remix","Above & Beyond",50,58,86,5,28
"The Way","Sultan + Shepard",43,70,69,4,18
"Reflections (UOAK Remix)","Jean Juan",30,60,69,3,16
"Take Me Higher","BLR",49,75,88,7,20
"All I Need","Dirty South",45,61,88,4,36
"In My Mind - Extended Mix","UOAK",13,70,78,3,90
"Don't Let Me Go","Lane 8",49,35,47,3,13
"Lighthouse","Luke Coulson",36,70,37,4,17
"Royal Dutch","Deeparture",30,64,81,5,30
"Body Sun - Claptone Remix (Edit)","RY X",1,67,76,3,16
"I Want It All (feat. Elderbrook)","Casper Cole",60,70,59,4,44
"So Cold - Milkwish Remix","Mahalo",32,69,77,4,10
"Good Time [GAB Remix]","Nexeri",44,70,82,6,22
"Radical - Edit","Amtrac",58,65,75,4,4
"Rabbit Hole","CamelPhat",68,60,86,3,29
"Disruption Protocol","Deeparture",28,40,80,5,15
"So High","WATEVA",51,59,85,4,13
"So High","Spada",45,72,86,7,23
"Aquiver","Le Youth",57,73,75,3,39
"Sunday Song","Lane 8",55,49,71,3,31
"Don't Forget Me","Jean Juan",40,73,76,4,54
"Stairs","Evokings",37,76,89,6,14
"Return to Oz - ARTBAT Remix","Monolink",51,85,93,4,19
"The Line - Solomun Remix - Kristian‘s Vote","Âme",26,67,83,4,40
"Spite (Dawn Edit)","Morgin Madison",25,75,88,26,73
"Sister","Jameson",30,70,89,4,22
"On My Mind - Edit","Peer Kusiv",23,65,70,4,24
"Need You","Tinlicker",40,64,84,4,5
"Let You Know - Nathan C Remix","Flume",47,67,86,5,29
"Lost Souls - Nora En Pure Remix","Eelke Kleijn",51,67,90,3,4
"Reflections","Jean Juan",42,66,72,4,14
"Decade","Ben Böhmer",50,55,59,4,14
"Rewrite","Deeparture",37,58,84,3,13
"Goodbyes","Joachim Pastor",48,71,52,4,17
"Pick You Up (feat. Penny F)","Redondo",50,59,76,7,43
"If You Were","Danny Howard",46,66,93,3,19
"Spite (Dusk Edit)","Morgin Madison",47,66,79,4,29
"Eyes - RÜFÜS DU SOL VIP Edit","RÜFÜS DU SOL",39,70,80,4,25
"Harder - KC Lights 6AM Remix","Jax Jones",53,75,75,4,52
"Your Way","JAMO",26,64,91,4,25
"Home to Your Love (Nalestar Remix)","Maloma",18,61,88,8,81
"Lion","Sultan + Shepard",43,66,67,4,16
"Into The Night","Eli & Fur",38,68,86,5,36
"Breezeblocks - Tinlicker Remix","alt-J",36,57,89,4,14
"Therapy - Edit","Hot Since 82",40,64,86,3,56
"Be Someone","CamelPhat",66,67,79,4,36
"Only Me","Jean Juan",39,64,84,3,47
"Gone - Chase Keller Remix","Life Like Charlie",27,58,77,5,38
"Fantasy - Nora En Pure Remix","Sofi Tukker",11,60,80,5,18
"EVERYDAY ANYONE","N O M I N A L",1,84,48,14,21
"I / Y","Lane 8",60,52,72,3,15
"Ripples","Paraleven",31,61,88,3,3
"Kahalari","Lstn",22,60,76,3,24
"Dahab - Salski Remix","Soul Of Void",10,70,60,4,8
"You Are the Light - Edit","Hot Since 82",44,63,75,4,51
"Little Black Dress","Jean Juan",33,58,78,4,10
"Ryo","Joris Voorn",50,57,78,3,21
"Seven Days and One Week","SKIY",20,60,94,4,11
"Same Things (feat. Gabrielle Current) - Artüria Remix","Cassian",13,66,93,4,11
"Old Friend (MK Remix) [Edit]","Elderbrook",48,74,74,4,43
"Enough to Believe - Jamie Jones Remix","Bob Moses",2,70,83,4,14
"Wild Like The Wind - Benny Benassi & DJ Licious Remix","Deorro",18,68,72,3,22
"Holding on - Radio Edit","Ben Yoo Suk",8,60,75,4,53
"Anthracite","Lane 8",51,39,79,4,7
"When the Night Falls","Mick Mazoo",35,70,55,7,10
"Flames (feat. Ruel)","SG Lewis",8,56,62,12,37
"We Found Love (feat. Ashibah) - Nora En Pure & Passenger 10 Remix Edit","Nora En Pure",44,62,87,4,8
"Treat You Better - Purple Disco Machine Remix","RÜFÜS DU SOL",56,80,85,4,90
"Eiffel Powder - Short Version","Joachim Pastor",38,70,73,5,18
"Crash","Chris Malinchak",56,69,46,3,24
"Walls - Joris Voorn Remix","Yotto",58,55,83,4,33
"Weapon of Choice - Chores & Terace Remix","Fatboy Slim",28,66,85,10,32
"We Appreciate Power - BloodPop® Remix","Grimes",40,34,72,3,4
"Lost in My Mind","RÜFÜS DU SOL",53,57,83,4,29
"Shake The Tree - Extended Mix","Simon Field",21,64,88,4,29
"Summer Vibes - Keyano Remix","Holter & Mogyoro",18,78,87,4,73
"Cloches","Worakls",40,79,52,4,10
"Type Recurrent","Deeparture",32,66,71,3,50
"Coming Back - Maya Jane Coles Remix","Eli & Fur",44,76,62,7,41
"You Say - Edit","Andy Kulter",10,69,72,5,69
"Nubia","Lstn",35,74,68,5,12
"Counter Human Emotion","Set Mo",37,59,85,3,7
"Nothing Like You","SØNIN",34,60,78,3,18
"Breathe","CamelPhat",69,60,88,4,8
"Other Side - Edit","Maya Jane Coles",28,77,80,3,76
"No Captain - Dirty South Remix","Lane 8",39,63,76,3,37
"Trauma - Joachim Pastor Remix","N'to",1,69,75,5,4
"Nothing Without You - Tinlicker Rework - Edit","Tinlicker",40,64,87,4,15
"New Sky","RÜFÜS DU SOL",58,64,74,3,19
"The One You Left Behind - Edit","Yotto",32,48,85,3,4
"Because You Move Me - VIP Mix","Tinlicker",21,69,94,5,11
"Hold On - Ben Böhmer Remix","Lane 8",35,53,73,5,4
"Treat You Better - Cassian Remix","RÜFÜS DU SOL",40,60,92,3,24
"Panic Room","Au/Ra",67,58,88,3,26
"Lavender - Edit","Andy Kulter",10,53,93,3,25
"One Kiss - Oliver Heldens Remix","Calvin Harris",5,72,75,6,14
"Buggin' - Edit","Hot Since 82",46,74,85,4,36
"Cruising (So They Say)","Claptone",33,69,69,3,48
"Walk Thru Fire","Vicetone",63,64,66,4,35
"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",68,66,74,5,48
"U Make Me - Diviners Remix","Disco Fries",13,69,83,4,39
"Light Me Up","Matisse & Sadko",0,44,74,4,30
"Chasing Shadows","Justin Mylo",50,58,86,6,16
"Supernatural","APEK",22,48,70,6,32
"Smoke & Fire","Cuebrick",36,46,79,4,41
"Fly","Cuebrick",0,51,69,4,37
"Make Me Move","Culture Code",58,54,65,4,36
"Million Years","Gareth Emery",0,24,70,6,7
"Stay The Night - featuring Hayley Williams of Paramore","Zedd",2,60,73,4,46
"Find You","Zedd",2,53,79,4,38
"Open Eyes","Adara",14,59,73,3,21
"Collide (feat. Rosi Golan)","Vicetone",47,61,70,5,29
"Never Let Go - Radio Edit","Culture Code",23,59,70,5,20
"We Were Young","Gareth Emery",41,55,88,5,50
"Lost","Gareth Emery",40,56,92,9,48
"Your Love","David Guetta",70,57,94,3,51
"Like I Do","David Guetta",72,64,90,4,15
"True","Maestro Harrell",18,56,87,5,30
"Save the World","Kat Krazy",18,82,84,6,65
"We Stand Up","Kat Krazy",18,85,71,6,96
"Moment","Kosling",41,55,70,5,48
"Believe","Kosling",38,42,84,4,33
"Breathe","Jax Jones",65,72,74,4,69
"Dreamin' (feat. Fiora)","Seven Lions",49,37,75,3,20
"Sun In Our Eyes","MØ",58,76,83,8,39
"Happy Now","Zedd",80,50,74,5,46
"Ignite (feat. SEUNGRI)","K-391",66,57,87,25,49
"Big Words","Klaas",56,68,86,6,41
"The Sign","R.I.O.",47,70,82,3,56
"Wake Me When It's Quiet","Hilda",2,69,51,5,25
"Stay Young","Mike Perry",57,57,71,4,56
"Finest Hour (feat. Abir)","Cash Cash",65,66,73,8,44
"Catch","DVBBS",23,55,66,10,13
"Aftershock (feat. Jacquie)","Cash Cash",47,54,81,5,19
"Take Me Home (feat. Bebe Rexha)","Cash Cash",51,57,90,21,48
"Hero (feat. Christina Perri)","Cash Cash",44,47,85,4,15
"Who You Are (feat. MIO)","Syn Cole",53,70,83,4,68
"The Ocean (feat. Shy Martin)","Mike Perry",73,63,57,3,19
"Sign","DEAMN",0,70,90,3,47
"Save Me","DEAMN",0,72,93,4,79
"Summer Love","DEAMN",0,64,87,2,30
"Rendezvous","DEAMN",34,68,74,3,52
"Ocean","DEAMN",25,64,94,4,81
"No Way Out - Radio Edit","Vicetone",1,58,86,5,42
"XOXO (feat. Ina)","Laidback Luke",35,52,84,7,39
"Drama Queen","Shavi",25,67,78,6,52
"Platinum Hearts - Suspect 44 Radio Edit","Breathe Carolina",13,46,78,5,34
"Atmosphere","Husman",24,45,72,5,8
"Quicksand","Feenixpawl",32,55,77,4,43
"Beautiful Trauma - Kat Krazy Remix","P!nk",33,76,95,12,51
"Burn Break Crash - Madison Mars Extended Remix","Aanysa",19,67,87,9,56
"Burn Break Crash","Aanysa",47,78,74,11,40
"Right Here","CoEd",15,83,58,4,43
"Getting High (feat. Ester) - Radio Edit","Tacacho",8,62,74,5,32
"Summer Heat - Dubdogz Radio Mix","Solidisco",17,73,68,6,52
